#,title,videoUrl,videoId,publishedAt,position
110,love of mine,https://www.youtube.com/watch?v=J4peYh3dOSA&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=110,J4peYh3dOSA,2023-10-12T10:02:03Z,109
111,(Undertale) Never Gonna Let Me Down,https://www.youtube.com/watch?v=QMn_aRofDJ8&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=111,QMn_aRofDJ8,2025-06-04T00:16:23Z,110
112,Marino - Devil In Disguise (Official Music Video),https://www.youtube.com/watch?v=DC-cqWO_GM0&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=112,DC-cqWO_GM0,2025-08-08T19:26:55Z,111
113,Alok & JØRD & DJ MP4 - The Book Is On The Table (Official Visualizer),https://www.youtube.com/watch?v=qUUKIJqx010&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=113,qUUKIJqx010,2020-02-07T18:41:26Z,112
114,What's It Like Having a Hometown? (Poem Version) [Original Song] | Lyric Video,https://www.youtube.com/watch?v=Rke1WSUWphk&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=114,Rke1WSUWphk,2022-01-26T17:00:12Z,113
115,Bohnes - My Friends,https://www.youtube.com/watch?v=2tewAAj7aPI&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=115,2tewAAj7aPI,2017-12-07T00:00:00Z,114
116,Now That We're Alone - The People's Thieves,https://www.youtube.com/watch?v=ggQUP04vlYE&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=116,ggQUP04vlYE,2021-01-12T00:58:14Z,115
117,ANTIHUMAN,https://www.youtube.com/watch?v=jtnoDnOo_nE&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=117,jtnoDnOo_nE,2023-08-26T00:30:08Z,116
118,CRIMSON GALAXIES,https://www.youtube.com/watch?v=J620cBDOrj4&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=118,J620cBDOrj4,2025-10-20T19:00:06Z,117
119,Ticking Away ft. Grabbitz & bbno$ (Official Music Video) // VALORANT Champions 2023 Anthem,https://www.youtube.com/watch?v=CdZN8PI3MqM&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=119,CdZN8PI3MqM,2023-07-31T14:00:07Z,118
